labamnyama	laba[RelConc2]mnyama[RelStem]	laba_mnyama	RelConc2_RelStem
lelitfola	leli[RelConc5]tfol[VRoot]a[VerbTerm]	leli_tfol_a	RelConc5_VRoot_VerbTerm
ticu	ti[BPre10]cu[NStem]	ti_cu	BPre10_NStem
emanyuvesi	e[NPrePre6]ma[BPre6]nyuvesi[NStem]	e_ma_nyuvesi	NPrePre6_BPre6_NStem
.	.[PUNC]	.	PUNC
Kwenyusa	Kw[BPre15]enyus[VRoot]a[VerbTerm]	Kw_enyus_a	BPre15_VRoot_VerbTerm
emazinga	e[NPrePre6]ma[BPre6]zinga[NStem]	e_ma_zinga	NPrePre6_BPre6_NStem
ekuhlanganyela	e[PossConc6]ku[SC15]hlanganyel[VRoot]a[VerbTerm]	e_ku_hlanganyel_a	PossConc6_SC15_VRoot_VerbTerm
nekutfola	ne[AdvPre]ku[SC15]tfol[VRoot]a[VerbTerm]	ne_ku_tfol_a	AdvPre_SC15_VRoot_VerbTerm
ticu	ti[BPre10]cu[NStem]	ti_cu	BPre10_NStem
,	,[PUNC]	,	PUNC
ngekukhetsa	nge[AdvPre]ku[SC15]khets[VRoot]a[VerbTerm]	nge_ku_khets_a	AdvPre_SC15_VRoot_VerbTerm
ticu	ti[BPre10]cu[NStem]	ti_cu	BPre10_NStem
tasenyuvesi	ta[BPre10]senyuvesi[NStem]	ta_senyuvesi	BPre10_NStem
letifundzelwa	leti[RelConc10]fundz[VRoot]el[ApplExt]w[PassExt]a[VerbTerm]	leti_fundz_el_w_a	RelConc10_VRoot_ApplExt_PassExt_VerbTerm
iminyaka	i[NPrePre4]mi[BPre4]nyaka[NStem]	i_mi_nyaka	NPrePre4_BPre4_NStem
lemine	le[PossConc5]mi[AdjPref4]ne[AdjStem]	le_mi_ne	PossConc5_AdjPref4_AdjStem
,	,[PUNC]	,	PUNC
kuhlanganiswe	ku[SC15]hlangan[VRoot]is[CausExt]w[PassExt]e[VerbTerm]	ku_hlangan_is_w_e	SC15_VRoot_CausExt_PassExt_VerbTerm
netifundvo	ne[AdvPre]ti[BPre8]fundvo[NStem]	ne_ti_fundvo	AdvPre_BPre8_NStem
tekwemukelwa	te[AdvPre]kwe[BPre15]mukelwa[NStem]	te_kwe_mukelwa	AdvPre_BPre15_NStem
kanye	kanye[Adv]	kanye	Adv
nalokunye	na[AdvPre]loku[AdjPref15]nye[AdjStem]	na_loku_nye	AdvPre_AdjPref15_AdjStem
kwelekelelwa	kw[BPre15]elekel[VRoot]el[ApplExt]w[PassExt]a[VerbTerm]	kw_elekel_el_w_a	BPre15_VRoot_ApplExt_PassExt_VerbTerm
kwebafundzi	kwe[PossConc15]ba[BPre2]fundzi[NStem]	kwe_ba_fundzi	PossConc15_BPre2_NStem
labamnyama	laba[RelConc2]mnyama[RelStem]	laba_mnyama	RelConc2_RelStem
labebancishwe	labe[RelConc6]ba[SC2]ncish[VRoot]w[PassExt]e[VerbTerm]	labe_ba_ncish_w_e	RelConc6_SC2_VRoot_PassExt_VerbTerm
ematfuba	e[NPrePre6]ma[BPre6]tfuba[NStem]	e_ma_tfuba	NPrePre6_BPre6_NStem
lokwentiwa	lokw[RelConc15]ent[VRoot]iw[PassExt]a[VerbTerm]	lokw_ent_iw_a	RelConc15_VRoot_PassExt_VerbTerm
ngemanyuvesi	nge[AdvPre]ma[BPre6]nyuvesi[NStem]	nge_ma_nyuvesi	AdvPre_BPre6_NStem
,	,[PUNC]	,	PUNC
kungenteka	ku[SC15]ng[Pot]ent[VRoot]ek[NPas]a[VerbTerm]	ku_ng_ent_ek_a	SC15_Pot_VRoot_NPas_VerbTerm
kuletse	ku[SC15]lets[VRoot]e[VerbTerm]	ku_lets_e	SC15_VRoot_VerbTerm
imiphumela	i[NPrePre4]mi[BPre4]phumela[NStem]	i_mi_phumela	NPrePre4_BPre4_NStem
lemihle	lemi[AdjPref4]hle[AdjStem]	lemi_hle	AdjPref4_AdjStem
kakhulu	ka[AdvPre]khulu[AdjStem]	ka_khulu	AdvPre_AdjStem
.	.[PUNC]	.	PUNC
Kungumcondvo	ku[BPre15]ngu[CopPre]mcondvo[NStem]	ku_ngu_mcondvo	BPre15_CopPre_NStem
lomuhle	lomu[AdjPref3]hle[AdjStem]	lomu_hle	AdjPref3_AdjStem
kutsi	kutsi[Conj]	kutsi	Conj
likomidi	li[BPre5]komidi[NStem]	li_komidi	BPre5_NStem
leliWadi	le[PossConc5]li[BPre5]wadi[NStem]	le_li_wadi	PossConc5_BPre5_NStem
libite	li[SC5]bit[VRoot]e[VerbTerm]	li_bit_e	SC5_VRoot_VerbTerm
ngekushesha	nge[AdvPre]ku[SC15]shesh[VRoot]a[VerbTerm]	nge_ku_shesh_a	AdvPre_SC15_VRoot_VerbTerm
umhlangano	u[NPrePre3]m[BPre3]hlangano[NStem]	u_m_hlangano	NPrePre3_BPre3_NStem
locondzane	lo[RelConc3]condz[VRoot]an[RecipExt]e[VerbTerm]	lo_condz_an_e	RelConc3_VRoot_RecipExt_VerbTerm
ngco	ngco[Ideoph]	ngco	Ideoph
nekwakha	ne[AdvPre]kw[SC15]akh[VRoot]a[VerbTerm]	ne_kw_akh_a	AdvPre_SC15_VRoot_VerbTerm
luhla	lu[BPre11]hla[NStem]	lu_hla	BPre11_NStem
lwekusebenta	lwe[PossConc11]ku[OC15]sebent[VRoot]a[VerbTerm]	lwe_ku_sebent_a	PossConc11_OC15_VRoot_VerbTerm
lwemnyaka	lwe[PossConc11]m[BPre3]nyaka[NStem]	lwe_m_nyaka	PossConc11_BPre3_NStem
.	.[PUNC]	.	PUNC
Emalunga	e[NPrePre6]ma[BPre6]lunga[NStem]	e_ma_lunga	NPrePre6_BPre6_NStem
eKomidi	e[PossConc6]K[BPre5]omidi[NStem]	e_K_omidi	PossConc6_BPre5_NStem
yeliWadi	ye[PossConc9]li[BPre5]Wadi[NStem]	ye_li_Wadi	PossConc9_BPre5_NStem
kufanele	ku[SC15]fanel[VRoot]e[VerbTerm]	ku_fanel_e	SC15_VRoot_VerbTerm
acinisekise	a[SC6]cinisek[VRoot]is[CausExt]e[VerbTerm]	a_cinisek_is_e	SC6_VRoot_CausExt_VerbTerm
kutsi	kutsi[Conj]	kutsi	Conj
luhla	lu[BPre11]hla[NStem]	lu_hla	BPre11_NStem
lwalo	lwa[PossConc11]lo[PronStem11]	lwa_lo	PossConc11_PronStem11
lube	lu[SC11]b[VRoot]e[VerbTerm]	lu_b_e	SC11_VRoot_VerbTerm
ngulolo	ngulolo[COP]	ngulolo	COP
lolunekwenteka	lolu[RelConc11]ne[AdvPre]kw[OC15]ent[VRoot]ek[NeutExt]a[VerbTerm]	lolu_ne_kw_ent_ek_a	RelConc11_AdvPre_OC15_VRoot_NeutExt_VerbTerm
nalolungafezeka	na[AdvPre]lolu[RelConc11]nga[Pot]fez[VRoot]ek[NeutExt]a[VerbTerm]	na_lolu_nga_fez_ek_a	AdvPre_RelConc11_Pot_VRoot_NeutExt_VerbTerm
.	.[PUNC]	.	PUNC
Uma	uma[Conj]	uma	Conj
usebentisa	u[SC2ps]sebent[VRoot]is[CausExt]a[VerbTerm]	u_sebent_is_a	SC2ps_VRoot_CausExt_VerbTerm
emathulusi	e[NPrePre6]ma[BPre6]thulusi[NStem]	e_ma_thulusi	NPrePre6_BPre6_NStem
lanjenge	la[RelConc6]njenge[AdvPre]	la_njenge	RelConc6_AdvPre
overheard	overheard[Foreign]	overheard	Foreign
,	,[PUNC]	,	PUNC
lishadi	li[BPre5]shadi[NStem]	li_shadi	BPre5_NStem
lelubondza	le[PossConc5]lu[BPre11]bondza[NStem]	le_lu_bondza	PossConc5_BPre11_NStem
,	,[PUNC]	,	PUNC
tilungiselele	ti[ReflPre]lung[VRoot]is[CausExt]elel[IntensExt]e[VerbTerm]	ti_lung_is_elel_e	ReflPre_VRoot_CausExt_IntensExt_VerbTerm
kukusebentisa	ku[BPre15]ku[OC15]sebent[VRoot]is[CausExt]a[VerbTerm]	ku_ku_sebent_is_a	BPre15_OC15_VRoot_CausExt_VerbTerm
sikhatsi	si[BPre7]khatsi[NStem]	si_khatsi	BPre7_NStem
singakefiki	si[SC7]nga[NegPre]ke[ExclNeg]fik[VRoot]i[VerbTerm]	si_nga_ke_fik_i	SC7_NegPre_ExclNeg_VRoot_VerbTerm
.	.[PUNC]	.	PUNC
Kuhlela	ku[BPre15]hlel[VRoot]a[VerbTerm]	ku_hlel_a	BPre15_VRoot_VerbTerm
-	-[PUNC]	-	PUNC
LiKomidi	li[BPre5]komidi[NStem]	li_komidi	BPre5_NStem
LeliWadi	LeliWadi[CDEM04]	LeliWadi	CDEM04
lisebentisana	lisebentisana[NStem]	lisebentisana	NStem
nelikhansela	ne[AdvPre]li[BPre5]khansela[NStem]	ne_li_khansela	AdvPre_BPre5_NStem
kute	kute[Conj]	kute	Conj
kukhonjwe	ku[SC15]khonj[VRoot]w[PassExt]e[VerbTerm]	ku_khonj_w_e	SC15_VRoot_PassExt_VerbTerm
lokusetulu	loku[RelConc15]se[NegPre]tulu[NStem]	loku_se_tulu	RelConc15_NegPre_NStem
eluhlwini	e[LocPre]lu[BPre11]hlw[NStem]ini[LocSuf]	e_lu_hlw_ini	LocPre_BPre11_NStem_LocSuf
nekucinisekisa	ne[AdvPre]ku[BPre15]cinisek[VRoot]is[CausExt]a[VerbTerm]	ne_ku_cinisek_is_a	AdvPre_BPre15_VRoot_CausExt_VerbTerm
kutsi	kutsi[Conj]	kutsi	Conj
letintfo	leti[RelConc10]n[BPre9]tfo[NStem]	leti_n_tfo	RelConc10_BPre9_NStem
letisetulu	leti[RelConc10]s[PreLocs]e[LocPre]tulu[Adv]	leti_s_e_tulu	RelConc10_PreLocs_LocPre_Adv
eluhlwini	e[LocPre]lu[BPre11]hlw[NStem]ini[LocSuf]	e_lu_hlw_ini	LocPre_BPre11_NStem_LocSuf
tifakwa	ti[BPre10]fakwa[NStem]	ti_fakwa	BPre10_NStem
kutiphakamiso	ku[LocPre]ti[BPre10]phakamiso[NStem]	ku_ti_phakamiso	LocPre_BPre10_NStem
temcombelelotimali	te[PossConc10]m[BPre3]combelelotimali[NStem]	te_m_combelelotimali	PossConc10_BPre3_NStem
nasetinhlelweni	na[AdvPre]s[PreLocs]e[LocPre]tin[BPre10]hlelw[NStem]eni[LocSuf]	na_s_e_tin_hlelw_eni	AdvPre_PreLocs_LocPre_BPre10_NStem_LocSuf
temiklamo	te[PossConc10]mi[BPre4]klamo[NStem]	te_mi_klamo	PossConc10_BPre4_NStem
.	.[PUNC]	.	PUNC
LiKomidi	li[BPre5]komidi[NStem]	li_komidi	BPre5_NStem
LeliWadi	LeliWadi[CDEM04]	LeliWadi	CDEM04
kumele	ku[SC15]mel[VRoot]e[VerbTerm]	ku_mel_e	SC15_VRoot_VerbTerm
tibe	ti[SC10]b[VRoot]e[VerbTerm]	ti_b_e	SC10_VRoot_VerbTerm
neluhlelo	ne[AdvPre]lu[BPre11]hlelo[NStem]	ne_lu_hlelo	AdvPre_BPre11_NStem
lwemnyaka	lwe[PossConc11]m[BPre3]nyaka[NStem]	lwe_m_nyaka	PossConc11_BPre3_NStem
lolubeka	lolu[RelConc5]bek[VRoot]a[VerbTerm]	lolu_bek_a	RelConc5_VRoot_VerbTerm
kahle	ka[AdvPre]hle[AdjStem]	ka_hle	AdvPre_AdjStem
kutsi	kutsi[Conj]	kutsi	Conj
ngukuphi	ngu[AdvPre]kuphi[NStem]	ngu_kuphi	AdvPre_NStem
lokusetulu	loku[RelConc15]se[NegPre]tulu[NStem]	loku_se_tulu	RelConc15_NegPre_NStem
eluhlwini	e[LocPre]lu[BPre11]hlw[NStem]ini[LocSuf]	e_lu_hlw_ini	LocPre_BPre11_NStem_LocSuf
nekutsi	ne[AdvPre]kutsi[Conj]	ne_kutsi	AdvPre_Conj
ngukuphi	ngu[AdvPre]kuphi[Interrog]	ngu_kuphi	AdvPre_Interrog
lelilindzeke	leli[RelConc5]lindzek[VRoot]e[VerbTerm]	leli_lindzek_e	RelConc5_VRoot_VerbTerm
kukuzuza	ku[SC15]ku[CopPre]zuz[VRoot]a[VerbTerm]	ku_ku_zuz_a	SC15_CopPre_VRoot_VerbTerm
.	.[PUNC]	.	PUNC
Loku	Loku[CDEM15]	Loku	CDEM15
kutawusita	ku[BPre15]tawu[Fut]sita[NStem]	ku_tawu_sita	BPre15_Fut_NStem
LiKomidi	li[BPre5]komidi[NStem]	li_komidi	BPre5_NStem
LeliWadi	LeliWadi[CDEM04]	LeliWadi	CDEM04
libone	li[SC5]bon[VRoot]e[VerbTerm]	li_bon_e	SC5_VRoot_VerbTerm
kutsi	kutsi[Conj]	kutsi	Conj
ingabe	ingabe[Conj]	ingabe	Conj
kuzuziwe	ku[BPre15]zuz[VRoot]iw[PassExt]e[VerbTerm]	ku_zuz_iw_e	BPre15_VRoot_PassExt_VerbTerm
yini	yini[Interrog]	yini	Interrog
loko	loko[CDEM15]	loko	CDEM15
lelitsite	leli[RelConc5]tsite[RelStem]	leli_tsite	RelConc5_RelStem
litakwenta	li[CopPre]ta[Fut]kw[BPre15]enta[NStem]	li_ta_kw_enta	CopPre_Fut_BPre15_NStem
.	.[PUNC]	.	PUNC
Kutawuphindze	ku[SC15]tawu[Fut]phindz[VRoot]e[VerbTerm]	ku_tawu_phindz_e	SC15_Fut_VRoot_VerbTerm
kusite	ku[SC15]sit[VRoot]e[VerbTerm]	ku_sit_e	SC15_VRoot_VerbTerm
Likomti	li[BPre4]komti[NStem]	li_komti	BPre4_NStem
LeliWadi	LeliWadi[CDEM04]	LeliWadi	CDEM04
kutsi	kutsi[Conj]	kutsi	Conj
letfule	le[SC5]tful[VRoot]e[VerbTerm]	le_tful_e	SC5_VRoot_VerbTerm
umbiko	u[NPrePre3]m[BPre3]biko[NStem]	u_m_biko	NPrePre3_BPre3_NStem
kumasipala	ku[LocPre]masipala[NStem]	ku_masipala	LocPre_NStem
,	,[PUNC]	,	PUNC
njengobe	njengobe[Conj]	njengobe	Conj
likwati	li[CopPre]kw[BPre15]ati[NStem]	li_kw_ati	CopPre_BPre15_NStem
kubika	ku[BPre15]bik[VRoot]a[VerbTerm]	ku_bik_a	BPre15_VRoot_VerbTerm
njalo	njalo[Adv]	njalo	Adv
ngenyanga	nge[AdvPre]nyanga[NStem]	nge_nyanga	AdvPre_NStem
ngeluhlelo	nge[AdvPre]lu[BPre11]hlelo[NStem]	nge_lu_hlelo	AdvPre_BPre11_NStem
lwalo	lwalo[NStem]	lwalo	NStem
lwekwenta	lwe[PossConc11]kw[OC15]ent[VRoot]a[VerbTerm]	lwe_kw_ent_a	PossConc11_OC15_VRoot_VerbTerm
.	.[PUNC]	.	PUNC
Ngumcondvo	ngu[AdvPre]m[BPre3]condvo[NStem]	ngu_m_condvo	AdvPre_BPre3_NStem
lomuhle	lomu[AdjPref3]hle[AdjStem]	lomu_hle	AdjPref3_AdjStem
kutsi	kutsi[Conj]	kutsi	Conj
LiKomidi	li[BPre5]komidi[NStem]	li_komidi	BPre5_NStem
LeliWadi	LeliWadi[CDEM04]	LeliWadi	CDEM04
lihlele	li[SC5]hlel[VRoot]e[VerbTerm]	li_hlel_e	SC5_VRoot_VerbTerm
imihlangano	i[NPrePre4]mi[BPre4]hlangano[NStem]	i_mi_hlangano	NPrePre4_BPre4_NStem
yelikhetselo	ye[PossConc9]li[BPre5]khetselo[NStem]	ye_li_khetselo	PossConc9_BPre5_NStem
ngekushesha	nge[AdvPre]ku[OC15]shesh[VRoot]a[VerbTerm]	nge_ku_shesh_a	AdvPre_OC15_VRoot_VerbTerm
kute	kute[Conj]	kute	Conj
likwati	li[CopPre]kw[BPre15]ati[NStem]	li_kw_ati	CopPre_BPre15_NStem
kwakha	kw[BPre15]akh[VRoot]a[VerbTerm]	kw_akh_a	BPre15_VRoot_VerbTerm
luhlelo	lu[BPre11]hlelo[NStem]	lu_hlelo	BPre11_NStem
lwemnyaka	lwe[PossConc11]m[BPre3]nyaka[NStem]	lwe_m_nyaka	PossConc11_BPre3_NStem
lekwenta	le[PossConc5]kw[BPre15]ent[VRoot]a[VerbTerm]	le_kw_ent_a	PossConc5_BPre15_VRoot_VerbTerm
.	.[PUNC]	.	PUNC
Emalunga	e[NPrePre6]ma[BPre6]lunga[NStem]	e_ma_lunga	NPrePre6_BPre6_NStem
aliKomidi	a[RelConc6]li[BPre4]komidi[NStem]	a_li_komidi	RelConc6_BPre4_NStem
leliWadi	leliWadi[CDEM04]	leliWadi	CDEM04
kumele	ku[SC15]mel[VRoot]e[VerbTerm]	ku_mel_e	SC15_VRoot_VerbTerm
acinisekiseluhlelo	a[SC6]cinisek[VRoot]is[CausExt]e[VerbTerm]lu[BPre11]hlelo[NStem]	a_cinisek_is_e_lu_hlelo	SC6_VRoot_CausExt_VerbTerm_BPre11_NStem
lwawo	lwa[PossConc11]wo[PronStem6]	lwa_wo	PossConc11_PronStem6
ngulelinekwenteka	ngulelinekwenteka[COP]	ngulelinekwenteka	COP
futsi	futsi[Conj]	futsi	Conj
lingazuzeka	li[SC5]nga[AdvPre]zuz[VRoot]ek[NeutExt]a[VerbTerm]	li_nga_zuz_ek_a	SC5_AdvPre_VRoot_NeutExt_VerbTerm
.	.[PUNC]	.	PUNC
ICBP	ICBP[Abbr]	ICBP	Abbr
isukumisa	i[SC4]sukum[VRoot]is[CausExt]a[VerbTerm]	i_sukum_is_a	SC4_VRoot_CausExt_VerbTerm
inchubo	i[NPrePre9]n[BPre9]chubo[NStem]	i_n_chubo	NPrePre9_BPre9_NStem
yekutfola	ye[PossConc9]ku[BPre15]tfol[VRoot]a[VerbTerm]	ye_ku_tfol_a	PossConc9_BPre15_VRoot_VerbTerm
ligalelo	li[BPre5]galelo[NStem]	li_galelo	BPre5_NStem
lemmango	le[PossConc5]m[BPre3]mango[NStem]	le_m_mango	PossConc5_BPre3_NStem
kanye	kanye[Adv]	kanye	Adv
nekuhlela	ne[AdvPre]ku[SC15]hlel[VRoot]a[VerbTerm]	ne_ku_hlel_a	AdvPre_SC15_VRoot_VerbTerm
lokubukelele	loku[RelConc15]bukelel[VRoot]e[VerbTerm]	loku_bukelel_e	RelConc15_VRoot_VerbTerm
tindzaba	tin[BPre10]dzaba[NStem]	tin_dzaba	BPre10_NStem
letitsintsa	leti[RelConc10]tsints[VRoot]a[VerbTerm]	leti_tsints_a	RelConc10_VRoot_VerbTerm
ummango	u[NPrePre3]m[BPre3]mango[NStem]	u_m_mango	NPrePre3_BPre3_NStem
nekutsi	ne[AdvPre]kutsi[Conj]	ne_kutsi	AdvPre_Conj
ngabe	ngabe[Conj]	ngabe	Conj
lemininingwane	le[PossConc5]mi[BPre4]niningwane[NStem]	le_mi_niningwane	PossConc5_BPre4_NStem
ingahlanganiswa	i[SC4]nga[Pot]hlangan[VRoot]is[CausExt]w[PassExt]a[VerbTerm]	i_nga_hlangan_is_w_a	SC4_Pot_VRoot_CausExt_PassExt_VerbTerm
njani	njani[Adv]	njani	Adv
uma	uma[Conj]	uma	Conj
icatsaniswa	i[NPrePre4]catsaniswa[NStem]	i_catsaniswa	NPrePre4_NStem
nesitfombe	ne[AdvPre]si[BPre7]tfombe[NStem]	ne_si_tfombe	AdvPre_BPre7_NStem
lesikhulu	lesi[AdjPref7]khulu[AdjStem]	lesi_khulu	AdjPref7_AdjStem
sekuhlela	se[PossConc7]ku[BPre15]hlela[NStem]	se_ku_hlela	PossConc7_BPre15_NStem
kwamasipala	kwa[PossConc15]masipala[NStem]	kwa_masipala	PossConc15_NStem
lokubanti	loku[RelConc15]banti[NStem]	loku_banti	RelConc15_NStem
.	.[PUNC]	.	PUNC
Lapha	Lapha[CDEMLOC]	Lapha	CDEMLOC
ngentasi	nge[AdvPre]ntasi[NStem]	nge_ntasi	AdvPre_NStem
kunesibonelo	ku[BPre15]ne[AdvPre]si[BPre7]bonelo[NStem]	ku_ne_si_bonelo	BPre15_AdvPre_BPre7_NStem
seluhlaka	s[SC1]e[LocPre]luhlak[Intrans]a[VerbTerm]	s_e_luhlak_a	SC1_LocPre_Intrans_VerbTerm
lweLisu	lwe[PossConc11]lisu[NStem]	lwe_lisu	PossConc11_NStem
leliwadi	leli[RelConc5]wadi[NStem]	leli_wadi	RelConc5_NStem
futsi	futsi[Conj]	futsi	Conj
lolufanelekako	lolu[RelConc11]fanelek[VRoot]ak[Iter]o[VerbTerm]	lolu_fanelek_ak_o	RelConc11_VRoot_Iter_VerbTerm
kuIDP	ku[LocPre]IDP[Abbr]	ku_IDP	LocPre_Abbr
.	.[PUNC]	.	PUNC
Kugucula	ku[SC15]gucul[VRoot]a[VerbTerm]	ku_gucul_a	SC15_VRoot_VerbTerm
umnotfo	u[NPrePre3]m[BPre3]notfo[NStem]	u_m_notfo	NPrePre3_BPre3_NStem
kuphindze	ku[SC15]phindz[VRoot]e[VerbTerm]	ku_phindz_e	SC15_VRoot_VerbTerm
kusho	ku[SC15]sh[VRoot]o[VerbTerm]	ku_sh_o	SC15_VRoot_VerbTerm
kugucula	ku[BPre15]gucul[VRoot]a[VerbTerm]	ku_gucul_a	BPre15_VRoot_VerbTerm
tindlela	tin[BPre10]dlela[NStem]	tin_dlela	BPre10_NStem
tebuniyo	te[PossConc8]bu[BPre14]niyo[NStem]	te_bu_niyo	PossConc8_BPre14_NStem
nekulawula	ne[AdvPre]ku[OC15]lawul[VRoot]a[VerbTerm]	ne_ku_lawul_a	AdvPre_OC15_VRoot_VerbTerm
.	.[PUNC]	.	PUNC
Kudzimate	ku[BPre17]dzimate[NStem]	ku_dzimate	BPre17_NStem
kube	ku[SC15]be[AuxVStem]	ku_be	SC15_AuxVStem
ngunyalo	ngu[AdvPre]nyalo[Adv]	ngu_nyalo	AdvPre_Adv
,	,[PUNC]	,	PUNC
imitamo	i[NPrePre4]mi[BPre4]tamo[NStem]	i_mi_tamo	NPrePre4_BPre4_NStem
yekwendlulisela	ye[PossConc4]kwe[BPre15]ndlul[VRoot]is[CausExt]el[ApplExt]a[VerbTerm]	ye_kwe_ndlul_is_el_a	PossConc4_BPre15_VRoot_CausExt_ApplExt_VerbTerm
buniyo	buniyo[NStem]	buniyo	NStem
emphahleni	e[LocPre]m[BPre3]phahle[NStem]ni[LocSuf]	e_m_phahle_ni	LocPre_BPre3_NStem_LocSuf
lekhicitwako	le[PossConc5]khicitwako[NStem]	le_khicitwako	PossConc5_NStem
akukabuyi	a[RelConc6]ku[BPre15]ka[NegPre]buy[VRoot]i[VerbTerm]	a_ku_ka_buy_i	RelConc6_BPre15_NegPre_VRoot_VerbTerm
nemiphumela	ne[AdvPre]mi[BPre4]phumela[NStem]	ne_mi_phumela	AdvPre_BPre4_NStem
lehlosiwe	le[PossConc5]hlos[VRoot]iw[PassExt]e[VerbTerm]	le_hlos_iw_e	PossConc5_VRoot_PassExt_VerbTerm
,	,[PUNC]	,	PUNC
lapho	lapho[Conj]	lapho	Conj
tisebenti	ti[BPre8]sebenti[NStem]	ti_sebenti	BPre8_NStem
tabelana	t[CopPre]abelan[VRoot]a[VerbTerm]	t_abelan_a	CopPre_VRoot_VerbTerm
khona	khona[Conj]	khona	Conj
ngetinhlelo	nge[AdvPre]tin[BPre10]hlelo[NStem]	nge_tin_hlelo	AdvPre_BPre10_NStem
tebuniyo	t[PossConc8]e[LocPre]buniyo[NStem]	t_e_buniyo	PossConc8_LocPre_NStem
tidlala	ti[SC8]dlal[VRoot]a[VerbTerm]	ti_dlal_a	SC8_VRoot_VerbTerm
indzima	i[NPrePre9]n[BPre9]dzima[NStem]	i_n_dzima	NPrePre9_BPre9_NStem
lengakabaluleki	le[PossConc5]nga[NegPre]ka[ExclNeg]baluleki[NStem]	le_nga_ka_baluleki	PossConc5_NegPre_ExclNeg_NStem
kakhulu	ka[AdvPre]khulu[AdjStem]	ka_khulu	AdvPre_AdjStem
.	.[PUNC]	.	PUNC
Kudzingeka	ku[SC15]dzing[VRoot]ek[NPas]a[VerbTerm]	ku_dzing_ek_a	SC15_VRoot_NPas_VerbTerm
indlela	i[NPrePre9]n[BPre9]dlela[NStem]	i_n_dlela	NPrePre9_BPre9_NStem
lecinile	le[RelConc9]cin[VRoot]ile[Perf]	le_cin_ile	RelConc9_VRoot_Perf
kanye	kanye[Adv]	kanye	Adv
nekutibekela	ne[AdvPre]ku[BPre15]ti[ReflPre]bekel[VRoot]a[VerbTerm]	ne_ku_ti_bekel_a	AdvPre_BPre15_ReflPre_VRoot_VerbTerm
emazinga	e[NPrePre6]ma[BPre6]zinga[NStem]	e_ma_zinga	NPrePre6_BPre6_NStem
lacacile	la[PossConc5]cac[VRoot]ile[Perf]	la_cac_ile	PossConc5_VRoot_Perf
.	.[PUNC]	.	PUNC
Tikhali	ti[BPre8]khali[NStem]	ti_khali	BPre8_NStem
tenchubomgomo	ten[BPre10]chubomgomo[NStem]	ten_chubomgomo	BPre10_NStem
kumele	ku[SC15]mel[VRoot]e[VerbTerm]	ku_mel_e	SC15_VRoot_VerbTerm
tigcugcutele	ti[SC2]gcugcutel[Intrans]e[VerbTerm]	ti_gcugcutel_e	SC2_Intrans_VerbTerm
umkhakha	u[NPrePre3]m[BPre3]khakha[NStem]	u_m_khakha	NPrePre3_BPre3_NStem
wangasese	wa[PossConc1]nga[AdvPre]sese[Adv]	wa_nga_sese	PossConc1_AdvPre_Adv
kutsi	kutsi[Conj]	kutsi	Conj
ugucule	u[NPrePre1a]gucule[NStem]	u_gucule	NPrePre1a_NStem
tindlela	tin[BPre10]dlela[NStem]	tin_dlela	BPre10_NStem
tebuniyo	te[PossConc8]bu[BPre14]niyo[NStem]	te_bu_niyo	PossConc8_BPre14_NStem
lokufaka	loku[RelConc15]fak[VRoot]a[VerbTerm]	loku_fak_a	RelConc15_VRoot_VerbTerm
ekhatsi	e[LocPre]khatsi[Adv]	e_khatsi	LocPre_Adv
kubeka	ku[BPre15]bek[VRoot]a[VerbTerm]	ku_bek_a	BPre15_VRoot_VerbTerm
emanani	e[NPrePre6]ma[BPre6]nani[NStem]	e_ma_nani	NPrePre6_BPre6_NStem
ngekutikhetsela	nge[AdvPre]ku[BPre15]ti[ReflPre]khetsel[VRoot]a[VerbTerm]	nge_ku_ti_khetsel_a	AdvPre_BPre15_ReflPre_VRoot_VerbTerm
,	,[PUNC]	,	PUNC
imitsetfo	i[NPrePre4]mi[BPre4]tsetfo[NStem]	i_mi_tsetfo	NPrePre4_BPre4_NStem
yekuniketwa	ye[PossConc9]ku[BPre15]niketwa[NStem]	ye_ku_niketwa	PossConc9_BPre15_NStem
umsebenti	u[NPrePre3]m[BPre3]sebenti[NStem]	u_m_sebenti	NPrePre3_BPre3_NStem
,	,[PUNC]	,	PUNC
kuhlelwa	ku[BPre15]hlel[VRoot]w[PassExt]a[VerbTerm]	ku_hlel_w_a	BPre15_VRoot_PassExt_VerbTerm
kwemalayisenisi	kwe[PossConc15]ma[BPre6]layisenisi[NStem]	kwe_ma_layisenisi	PossConc15_BPre6_NStem
(	([PUNC]	(	PUNC
njengewetekuchumana	njenge[AdvPre]we[PossConc3]te[BPre8]ku[BPre15]chumana[NStem]	njenge_we_te_ku_chumana	AdvPre_PossConc3_BPre8_BPre15_NStem
kanye	kanye[Adv]	kanye	Adv
newetimayini	ne[AdvPre]we[PossConc3]ti[BPre8]mayini[NStem]	ne_we_ti_mayini	AdvPre_PossConc3_BPre8_NStem
)	)[PUNC]	)	PUNC
kanye	kanye[Adv]	kanye	Adv
nemali	ne[AdvPre]mali[NStem]	ne_mali	AdvPre_NStem
yekutfutfukisa	ye[PossConc9]ku[BPre15]tfutfuk[VRoot]is[CausExt]a[VerbTerm]	ye_ku_tfutfuk_is_a	PossConc9_BPre15_VRoot_CausExt_VerbTerm
.	.[PUNC]	.	PUNC
