.	.[Punc]	.	Punc
Lapho	lapho[Conj]	lapho	Conj
kukhombisa	ku[SC15]-khomb[VRoot]-is[CausExt]-a[VerbTerm]	ku_khomb_is_a	SC15_VRoot_CausExt_VerbTerm
kungasebenti	ku[BPre15]-nga[NegPre]-sebent[VRoot]-i[VerbTerm]	ku_nga_sebent_i	BPre15_NegPre_VRoot_VerbTerm
,	,[Punc]	,	Punc
ichuba	i[SC9]-chub[VRoot]-a[VerbTerm]	i_chub_a	SC9_VRoot_VerbTerm
kungenelela	ku[BPre15]-ngen[VRoot]-elel[IntensExt]-a[VerbTerm]	ku_ngen_elel_a	BPre15_VRoot_IntensExt_VerbTerm
lokudzingekako	loku[RelConc15]-dzing[VRoot]-ek[NeutExt]-a[VerbTerm]-ko[RelSuf]	loku_dzing_ek_a_ko	RelConc15_VRoot_NeutExt_VerbTerm_RelSuf
.	.[Punc]	.	Punc
Ifaka	i[SC9]-fak[VRoot]-a[VerbTerm]	i_fak_a	SC9_VRoot_VerbTerm
ekhatsi	e[LocPre]-khatsi[Adv]	e_khatsi	LocPre_Adv
tigaba	ti[NPre8]-gaba[NStem]	ti_gaba	NPre8_NStem
tekuhlela	ta[PossConc8]-ku[OC15]-hlel[VRoot]-a[VerbTerm]	ta_ku_hlel_a	PossConc8_OC15_VRoot_VerbTerm
,	,[Punc]	,	Punc
kulandzelela	ku[BPre15]-landz[VRoot]-elel[IntensExt]-a[VerbTerm]	ku_landz_elel_a	BPre15_VRoot_IntensExt_VerbTerm
kanye	kanye[Conj]	kanye	Conj
nekubuyeketwa	ne[AdvPre]-ku[BPre15]-buyeket[VRoot]-w[PassExt]-a[VerbTerm]	ne_ku_buyeket_w_a	AdvPre_BPre15_VRoot_PassExt_VerbTerm
kwekusebenta	kwa[PossConc15]-ku[OC15]-sebent[VRoot]-a[VerbTerm]	kwa_ku_sebent_a	PossConc15_OC15_VRoot_VerbTerm
kwemnyaka	kwa[PossConc15]-mu[BPre3]-nyaka[NStem]	kwa_mu_nyaka	PossConc15_BPre3_NStem
.	.[Punc]	.	Punc
Kutfutfuka	ku[BPre17]-tfutfuk[VRoot]-a[VerbTerm]	ku_tfutfuk_a	BPre17_VRoot_VerbTerm
kweNingizimu	kwa[PossConc15]-i[NPrePre9]-ningizimu[NStem]	kwa_i_ningizimu	PossConc15_NPrePre9_NStem
Afrika	Afrika[ProperName]	Afrika	ProperName
kutsintfwa	ku[SC15]-tsints[VRoot]-w[PassExt]-a[VerbTerm]	ku_tsints_w_a	SC15_VRoot_PassExt_VerbTerm
nguloko	ngu[CopPre]-loko[Dem15][Pos2]	ngu_loko	CopPre_Dem15_Pos2
lokwenteka	loku[RelConc15]-ent[VRoot]-ek[NeutExt]-a[VerbTerm]	loku_ent_ek_a	RelConc15_VRoot_NeutExt_VerbTerm
kulesigodzi	ku[LocPre]-lesi[Dem7][Pos1]-godzi[NStem]	ku_lesi_godzi	LocPre_Dem7_Pos1_NStem
kanye	kanye[Conj]	kanye	Conj
nasemhlabeni	na[AdvPre]-s[PreLoc-s]-e[LocPre]-u[NPrePre3]-mu[BPre3]-hlaba[NStem]-ini[LocSuf]	na_s_e_u_mu_hlaba_ini	AdvPre_PreLoc-s_LocPre_NPrePre3_BPre3_NStem_LocSuf
.	.[Punc]	.	Punc
Imphumelelo	i[NPrePre9]-n[BPre9]-phumelelo[NStem]	i_n_phumelelo	NPrePre9_BPre9_NStem
itaweyama	i[SC9]-tawu[Fut]-eyam[VRoot]-a[VerbTerm]	i_tawu_eyam_a	SC9_Fut_VRoot_VerbTerm
ekuvisiseni	e[LocPre]-ku[BPre15]-(i)v[VRoot]-isis[IntensExt]-eni[LocSuf]	e_ku_(i)v_isis_eni	LocPre_BPre15_VRoot_IntensExt_LocSuf
kwalelive	kwa[PossConc15]-leli[Dem5][Pos1]-ve[NStem]	kwa_leli_ve	PossConc15_Dem5_Pos1_NStem
nasendleleni	na[AdvPre]-s[PreLoc-s]-e[LocPre]-in[BPre9]-dlela[NStem]-ini[LocSuf]	na_s_e_in_dlela_ini	AdvPre_PreLoc-s_LocPre_BPre9_NStem_LocSuf
lelitawuphendvula	leli[RelConc5]-tawu[Fut]-phendvul[VRoot]-a[VerbTerm]	leli_tawu_phendvul_a	RelConc5_Fut_VRoot_VerbTerm
ngayo	nga[AdvPre]-yo[PronStem9]	nga_yo	AdvPre_PronStem9
kuleto	ku[LocPre]-leto[Dem10][Pos2]	ku_leto	LocPre_Dem10_Pos2
tintfutfuko	tin[BPre10]-tfutfuko[NStem]	tin_tfutfuko	BPre10_NStem
.	.[Punc]	.	Punc
Ngetulu	nga[AdvPre]-i[NPrePre5]-li[BPre5]-tulu[NStem]	nga_i_li_tulu	AdvPre_NPrePre5_BPre5_NStem
kwekubukisiswa	kwa[PossConc15]-ku[BPre15]-buk[VRoot]-isis[IntensExt]-w[PassExt]-a[VerbTerm]	kwa_ku_buk_isis_w_a	PossConc15_BPre15_VRoot_IntensExt_PassExt_VerbTerm
kabanti	ka[AdvPre]-banti[NStem]	ka_banti	AdvPre_NStem
kubekwa	ku[SC15]-bek[VRoot]-w[PassExt]-a[VerbTerm]	ku_bek_w_a	SC15_VRoot_PassExt_VerbTerm
kwebantfu	kwe[PossConc15]-ba[BPre2]-ntfu[NStem]	kwe_ba_ntfu	PossConc15_BPre2_NStem
,	,[Punc]	,	Punc
loluhlelo	lolu[Dem11][Pos1]-hlelo[NStem]	lolu_hlelo	Dem11_Pos1_NStem
lukhuluma	lu[SC11]-khulum[VRoot]-a[VerbTerm]	lu_khulum_a	SC11_VRoot_VerbTerm
ngetinkhambiso	nga[AdvPre]-tin[BPre10]-khambiso[NStem]	nga_tin_khambiso	AdvPre_BPre10_NStem
letisihlanu	leti[AdjPref10]-sihlanu[AdjStem]	leti_sihlanu	AdjPref10_AdjStem
letigcamile	leti[RelConc10]-gcam[VRoot]-ile[Perf]	leti_gcam_ile	RelConc10_VRoot_Perf
:	:[Punc]	:	Punc
kuntjintja	ku[BPre15]-ntjintj[VRoot]-a[VerbTerm]	ku_ntjintj_a	BPre15_VRoot_VerbTerm
kwetemnotfo	kwa[PossConc15]-ta[PossConc10]-m[BPre3]-notfo[NStem]	kwa_ta_m_notfo	PossConc15_PossConc10_BPre3_NStem
wemhlaba	wa[PossConc3]-m[BPre3]-hlaba[NStem]	wa_m_hlaba	PossConc3_BPre3_NStem
,	,[Punc]	,	Punc
ithekhinoloji	i[BPre9]-thekhinoloji[NStem]	i_thekhinoloji	BPre9_NStem
,	,[Punc]	,	Punc
tintfo	tin[BPre10]-tfo[NStem]	tin_tfo	BPre10_NStem
letitsintsa	leti[RelConc10]-tsints[VRoot]-a[VerbTerm]	leti_tsints_a	RelConc10_VRoot_VerbTerm
umhlaba	u[NPrePre3]-mu[BPre3]-hlaba[NStem]	u_mu_hlaba	NPrePre3_BPre3_NStem
,	,[Punc]	,	Punc
kugucuka	ku[BPre15]-gucuk[VRoot]-a[VerbTerm]	ku_gucuk_a	BPre15_VRoot_VerbTerm
kwebunjalo	kwa[PossConc15]-bu[BPre14]-njalo[Adv]	kwa_bu_njalo	PossConc15_BPre14_Adv
besimo	ba[PossConc14]-si[BPre7]-mo[NStem]	ba_si_mo	PossConc14_BPre7_NStem
selitu	sa[PossConc7]-li[BPre5]-tu[NStem]	sa_li_tu	PossConc7_BPre5_NStem
kanye	kanye[Conj]	kanye	Conj
nekukhula	na[AdvPre]-ku[BPre15]-khul[VRoot]-a[VerbTerm]	na_ku_khul_a	AdvPre_BPre15_VRoot_VerbTerm
kwetemnotfo	kwa[PossConc15]-ta[PossConc10]-m[BPre3]-notfo[NStem]	kwa_ta_m_notfo	PossConc15_PossConc10_BPre3_NStem
wase-Afrika	wa[PossConc3]-s[PreLoc-s]-e[LocPre]-Afrika[ProperName]	wa_s_e_Afrika	PossConc3_PreLoc-s_LocPre_ProperName
.	.[Punc]	.	Punc
UMSEBENTI	u[NPrePre3]-mu[BPre3]-sebenti[NStem]	u_mu_sebenti	NPrePre3_BPre3_NStem
2	2[Num]	2	Num
Ngutiphi	ngu[CopPre]-ti[BPre10]-phi[EnumStem]	ngu_ti_phi	CopPre_BPre10_EnumStem
tindlela	tin[BPre10]-dlela[NStem]	tin_dlela	BPre10_NStem
tekusebentisana	ta[PossConc10]-ku[OC15]-sebent[VRoot]-is[CausExt]-an[RecipExt]-a[VerbTerm]	ta_ku_sebent_is_an_a	PossConc10_OC15_VRoot_CausExt_RecipExt_VerbTerm
nalabadlala	na[AdvPre]-laba[RelConc2]-dlal[VRoot]-a[VerbTerm]	na_laba_dlal_a	AdvPre_RelConc2_VRoot_VerbTerm
tindzima	tin[BPre10]-dzima[NStem]	tin_dzima	BPre10_NStem
labavela	laba[RelConc2]-vel[VRoot]-a[VerbTerm]	laba_vel_a	RelConc2_VRoot_VerbTerm
ngephandle	nga[AdvPre]-phandle[Adv]	nga_phandle	AdvPre_Adv
?	?[Punc]	?	Punc
Imitsetfo	i[NPrePre4]-mi[BPre4]-tsetfo[NStem]	i_mi_tsetfo	NPrePre4_BPre4_NStem
leminyenti	lemi[AdjPref4]-nyenti[AdjStem]	lemi_nyenti	AdjPref4_AdjStem
ishaywe	i[SC4]-shay[VRoot]-w[PassExt]-e[VerbTerm]	i_shay_w_e	SC4_VRoot_PassExt_VerbTerm
yiPhalamende	yi[CopPre]-phalamende[NStem]	yi_phalamende	CopPre_NStem
,	,[Punc]	,	Punc
emva	emva[Adv]	emva	Adv
kwelukhetfo	kwe[PossConc15]-lu[NPre11]-khetfo[NStem]	kwe_lu_khetfo	PossConc15_NPre11_NStem
lwentsandvoyelinyenti	lwe[PossConc11]-in[NPre9]-tsandvo[NStem]-ye[PossConc11]-li[NPre11]-nyenti[NStem]	lwe_in_tsandvo_ye_li_nyenti	PossConc11_NPre9_NStem_PossConc11_NPre11_NStem
lwanga	lwa[PossConc11]-nga[Adv]	lwa_nga	PossConc11_Adv
1994	1994[Num]	1994	Num
lolusekela	lolu[RelConc11]-esek[VRoot]-el[ApplExt]-a[VerbTerm]	lolu_esek_el_a	RelConc11_VRoot_ApplExt_VerbTerm
luphindze	lu[SC11]-phindz[Intrans]-e[VerbTerm]	lu_phindz_e	SC11_Intrans_VerbTerm
lucinise	lu[SC11]-cin[VRoot]-is[CausExt]-e[VerbTerm]	lu_cin_is_e	SC11_VRoot_CausExt_VerbTerm
likhono	li[BPre5]-khono[NStem]	li_khono	BPre5_NStem
labomasipala	la[PossConc5]-bo[BPre2a]-masipala[NStem]	la_bo_masipala	PossConc5_BPre2a_NStem
kuphatsa	ku[BPre15]-phats[VRoot]-a[VerbTerm]	ku_phats_a	BPre15_VRoot_VerbTerm
tindzaba	tin[BPre10]-dzaba[NStem]	tin_dzaba	BPre10_NStem
tabo	ta[PossConc10]-bo[PronStem2]	ta_bo	PossConc10_PronStem2
nekwenta	ne[AdvPre]-ku[NPre15]-ent[VRoot]-a[VerbTerm]	ne_ku_ent_a	AdvPre_NPre15_VRoot_VerbTerm
imisebenti	i[NPrePre4]-mi[BPre4]-sebenti[NStem]	i_mi_sebenti	NPrePre4_BPre4_NStem
yabo	ya[PossConc4]-bo[PronStem2]	ya_bo	PossConc4_PronStem2
ngendlela	nga[AdvPre]-i[NPrePre9]-n[BPre9]-dlela[NStem]	nga_i_n_dlela	AdvPre_NPrePre9_BPre9_NStem
yekutibandzakanya	ya[PossConc9]-ku[OC15]-ti[ReflPre]-bandzakany[VRoot]-a[VerbTerm]	ya_ku_ti_bandzakany_a	PossConc9_OC15_ReflPre_VRoot_VerbTerm
nekufaka	na[AdvPre]-ku[OC15]-fak[VRoot]-a[VerbTerm]	na_ku_fak_a	AdvPre_OC15_VRoot_VerbTerm
linyenti	li[AdjPref5]-nyenti[AdjStem]	li_nyenti	AdjPref5_AdjStem
.	.[Punc]	.	Punc
Kwakha	ku[BPre15]-akh[VRoot]-a[VerbTerm]	ku_akh_a	BPre15_VRoot_VerbTerm
kuhlanganyela	ku[SC15]-hlanganyel[VRoot]-a[VerbTerm]	ku_hlanganyel_a	SC15_VRoot_VerbTerm
kwemmango	kwe[PossConc15]-m[BPre3]-mango[NStem]	kwe_m_mango	PossConc15_BPre3_NStem
.	.[Punc]	.	Punc
Tinhlangano	tin[BPre10]-hlangano[NStem]	tin_hlangano	BPre10_NStem
temmango	ta[PossConc8]-u[NPrePre3]-mu[BPre3]-mango[NStem]	ta_u_mu_mango	PossConc8_NPrePre3_BPre3_NStem
nekuhlanganyela	ne[AdvPre]-ku[SC15]-hlanganyel[VRoot]-a[VerbTerm]	ne_ku_hlanganyel_a	AdvPre_SC15_VRoot_VerbTerm
kwemmango	kwe[PossConc15]-m[BPre3]-mango[NStem]	kwe_m_mango	PossConc15_BPre3_NStem
kuyadzingeka	ku[BPre15]-ya[Pres]-dzing[VRoot]-ek[NPas]-a[VerbTerm]	ku_ya_dzing_ek_a	BPre15_Pres_VRoot_NPas_VerbTerm
kute	kute[Conj]	kute	Conj
kwakhiwe	ku[SC15]-akh[VRoot]-iw[PassExt]-e[VerbTerm]	ku_akh_iw_e	SC15_VRoot_PassExt_VerbTerm
imimango	i[NPrePre4]-mi[BPre4]-mango[NStem]	i_mi_mango	NPrePre4_BPre4_NStem
lephephile	la[PossConc5]-pheph[VRoot]-ile[Perf]	la_pheph_ile	PossConc5_VRoot_Perf
.	.[Punc]	.	Punc
Tikhungo	ti[BPre8]-khungo[NStem]	ti_khungo	BPre8_NStem
tekuphepha	ta[PossConc10]-uku[BPre15]-pheph[VRoot]-a[VerbTerm]	ta_uku_pheph_a	PossConc10_BPre15_VRoot_VerbTerm
kwemmango	kwe[PossConc15]-m[BPre3]-mango[NStem]	kwe_m_mango	PossConc15_BPre3_NStem
kumele	ku[SC15]-mel[VRoot]-e[VerbTerm]	ku_mel_e	SC15_VRoot_VerbTerm
ticatjangwe	ti[BPre10]-catjangwe[NStem]	ti_catjangwe	BPre10_NStem
.	.[Punc]	.	Punc
Timvula	ti[BPre8]-m[BPre3]-vula[NStem]	ti_m_vula	BPre8_BPre3_NStem
letinemandla	leti[RelConc8]-ne[AdvPre]-ma[BPre6]-ndla[NStem]	leti_ne_ma_ndla	RelConc8_AdvPre_BPre6_NStem
tishiye	ti[SC8]-shiy[VRoot]-e[VerbTerm]	ti_shiy_e	SC8_VRoot_VerbTerm
kuguguleke	ku[SC15]-gugul[VRoot]-ek[NPas]-e[VerbTerm]	ku_gugul_ek_e	SC15_VRoot_NPas_VerbTerm
wonkhe	wo[QuantConc3]-nkhe[QuantStem]	wo_nkhe	QuantConc3_QuantStem
umhlaba	u[NPrePre3]-mu[BPre3]-hlaba[NStem]	u_mu_hlaba	NPrePre3_BPre3_NStem
etingadzini	e[LocPre]-tin[BPre10]-gadzi[NStem]-ini[LocSuf]	e_tin_gadzi_ini	LocPre_BPre10_NStem_LocSuf
.	.[Punc]	.	Punc
Emanti	e[LocPre]-manti[NStem]	e_manti	LocPre_NStem
bewakhelelwa	be[AuxVStem]-wa[OC6]-ikh[VRoot]-elel[IntensExt]-w[PassExt]-a[VerbTerm]	be_wa_ikh_elel_w_a	AuxVStem_OC6_VRoot_IntensExt_PassExt_VerbTerm
emathangeni	e[NPrePre6]-ma[BPre6]-thanga[NStem]-ini[LocSuf]	e_ma_thanga_ini	NPrePre6_BPre6_NStem_LocSuf
latawusebenta	la[PossConc5]-tawu[Fut]-sebenta[NStem]	la_tawu_sebenta	PossConc5_Fut_NStem
etinyangeni	e[LocPre]-tin[BPre10]-nyanga[NStem]-ini[LocSuf]	e_tin_nyanga_ini	LocPre_BPre10_NStem_LocSuf
letitako	leti[RelConc10]-(i)t[VRoot]-a[VerbTerm]-ko[RelSuf]	leti_(i)t_a_ko	RelConc10_VRoot_VerbTerm_RelSuf
kodvwa	ko[QuantConc15]-dvwa[QuantStem]	ko_dvwa	QuantConc15_QuantStem
umsebenti	u[NPrePre3]-mu[BPre3]-sebenti[NStem]	u_mu_sebenti	NPrePre3_BPre3_NStem
lomnyenti	lomu[AdjPref3]-nyenti[AdjStem]	lomu_nyenti	AdjPref3_AdjStem
kusafuneka	ku[SC15]-sa[Pro]-fun[VRoot]-ek[NPas]-a[VerbTerm]	ku_sa_fun_ek_a	SC15_Pro_VRoot_NPas_VerbTerm
wentiwe	u[SC3]-ent[VRoot]-iw[PassExt]-e[VerbTerm]	u_ent_iw_e	SC3_VRoot_PassExt_VerbTerm
kute	kute[Conj]	kute	Conj
kubuyiselwe	ku[SC15]-buyisel[VRoot]-w[PassExt]-e[VerbTerm]	ku_buyisel_w_e	SC15_VRoot_PassExt_VerbTerm
umklamo	u[NPrePre3]-mu[BPre3]-klamo[NStem]	u_mu_klamo	NPrePre3_BPre3_NStem
endzaweni	e[LocPre]-n[NPre9]-dzawo[NStem]-ini[LocSuf]	e_n_dzawo_ini	LocPre_NPre9_NStem_LocSuf
yawo	ya[PossConc4]-wo[PronStem6]	ya_wo	PossConc4_PronStem6
.	.[Punc]	.	Punc
Kukhipha	ku[BPre15]-khiph[VRoot]-a[VerbTerm]	ku_khiph_a	BPre15_VRoot_VerbTerm
umnotfo	u[NPrePre3]-mu[BPre3]-notfo[NStem]	u_mu_notfo	NPrePre3_BPre3_NStem
wetimbiwakute	wa[PossConc3]-tin[NPre10]-biwakute[NStem]	wa_tin_biwakute	PossConc3_NPre10_NStem
kukhicitwe	ku[SC15]-khicit[VRoot]-w[PassExt]-e[VerbTerm]	ku_khicit_w_e	SC15_VRoot_PassExt_VerbTerm
imitfombolusito	i[NPrePre4]-mi[BPre4]-tfombolusito[NStem]	i_mi_tfombolusito	NPrePre4_BPre4_NStem
letakwenyusa	le[RelConc4]-taku[Fut]-enyus[VRoot]-a[VerbTerm]	le_taku_enyus_a	RelConc4_Fut_VRoot_VerbTerm
emazinga	e[NPrePre6]-ma[BPre6]-zinga[NStem]	e_ma_zinga	NPrePre6_BPre6_NStem
ekuphila	a[PossConc6]-ku[OC15]-phil[VRoot]-a[VerbTerm]	a_ku_phil_a	PossConc6_OC15_VRoot_VerbTerm
,	,[Punc]	,	Punc
emakhono	e[NPrePre6]-ma[BPre6]-khono[NStem]	e_ma_khono	NPrePre6_BPre6_NStem
kanye	kanye[Conj]	kanye	Conj
nesakhiwonchanti	ne[AdvPre]-si[BPre7]-akhiwonchanti[NStem]	ne_si_akhiwonchanti	AdvPre_BPre7_NStem
ngendlela	nga[AdvPre]-i[NPrePre9]-n[BPre9]-dlela[NStem]	nga_i_n_dlela	AdvPre_NPrePre9_BPre9_NStem
lesimeme	le[PossConc5]-simam[VRoot]-ile[Perf]	le_simam_ile	PossConc5_VRoot_Perf
.	.[Punc]	.	Punc
Lenkholelo	le[Dem9][Pos1]-n[BPre9]-kholelo[NStem]	le_n_kholelo	Dem9_Pos1_BPre9_NStem
iphindze	i[BPre9]-phindze[NStem]	i_phindze	BPre9_NStem
yemukele	ye[PossConc9]-emukel[VRoot]-e[VerbTerm]	ye_emukel_e	PossConc9_VRoot_VerbTerm
'	'[Punc]	'	Punc
ekusimameni	e[LocPre]-ku[BPre15]-simam[VRoot]-a[VerbTerm]-ini[LocSuf]	e_ku_simam_a_ini	LocPre_BPre15_VRoot_VerbTerm_LocSuf
ngekwendalo	nga[AdvPre]-kwa[PossConc15]-in[BPre9]-dalo[NStem]	nga_kwa_in_dalo	AdvPre_PossConc15_BPre9_NStem
'	'[Punc]	'	Punc
kwabo	kwa[PossConc15]-bo[PronStem2]	kwa_bo	PossConc15_PronStem2
bonkhe	bo[QuantConc2]-nkhe[QuantStem]	bo_nkhe	QuantConc2_QuantStem
bantfu	ba[BPre2]-ntfu[NStem]	ba_ntfu	BPre2_NStem
.	.[Punc]	.	Punc
Loku	loku[Dem15][Pos1]	loku	Dem15_Pos1
kusho	ku[BPre15]-sho[NStem]	ku_sho	BPre15_NStem
kutsi	kutsi[Conj]	kutsi	Conj
wonkhe	wo[QuantConc1]-nkhe[QuantStem]	wo_nkhe	QuantConc1_QuantStem
umuntfu	u[NPrePre1]-mu[BPre1]-ntfu[NStem]	u_mu_ntfu	NPrePre1_BPre1_NStem
unesandla	u[BPre1]-na[AdvPre]-si[BPre7]-andla[NStem]	u_na_si_andla	BPre1_AdvPre_BPre7_NStem
langasifaka	la[RelConc1]-nga[Pot]-si[OC7]-fak[VRoot]-a[VerbTerm]	la_nga_si_fak_a	RelConc1_Pot_OC7_VRoot_VerbTerm
kuto	ku[LocPre]-to[PronStem8]	ku_to	LocPre_PronStem8
tonkhe	to[QuantConc10]-nkhe[QuantStem]	to_nkhe	QuantConc10_QuantStem
tincenye	tin[NPre10]-ncenye[NStem]	tin_ncenye	NPre10_NStem
temphilo	temphilo[NStem]	temphilo	NStem
yakhe	ya[PossConc9]-khe[PronStem1]	ya_khe	PossConc9_PronStem1
.	.[Punc]	.	Punc
Iphindze	i[BPre9]-phindze[NStem]	i_phindze	BPre9_NStem
ikhutsate	i[SC9]-khutsat[VRoot]-e[VerbTerm]	i_khutsat_e	SC9_VRoot_VerbTerm
emaKomidi	e[NPrePre6]-ma[BPre6]-komidi[NStem]	e_ma_komidi	NPrePre6_BPre6_NStem
emaWadi	e[NPrePre6]-ma[BPre6]-wadi[NStem]	e_ma_wadi	NPrePre6_BPre6_NStem
njengesikhungo	njenga[AdvPre]-si[BPre7]-khungo[NStem]	njenga_si_khungo	AdvPre_BPre7_NStem
lesichumanisa	lesi[RelConc7]-chuman[VRoot]-is[CausExt]-a[VerbTerm]	lesi_chuman_is_a	RelConc7_VRoot_CausExt_VerbTerm
baholi	ba[BPre2]-holi[NStem]	ba_holi	BPre2_NStem
labakhetsiwe	laba[RelConc2]-khets[VRoot]-iw[PassExt]-e[VerbTerm]	laba_khets_iw_e	RelConc2_VRoot_PassExt_VerbTerm
kanye	kanye[Conj]	kanye	Conj
nebantfu	na[AdvPre]-ba[BPre2]-ntfu[NStem]	na_ba_ntfu	AdvPre_BPre2_NStem
.	.[Punc]	.	Punc
Kumele	ku[SC15]-mel[VRoot]-e[VerbTerm]	ku_mel_e	SC15_VRoot_VerbTerm
kwetfulwe	kwe[SC15]-tful[VRoot]-w[PassExt]-e[VerbTerm]	kwe_tful_w_e	SC15_VRoot_PassExt_VerbTerm
luhlelo	lu[BPre11]-hlelo[NStem]	lu_hlelo	BPre11_NStem
lolucubile	lolu[RelConc11]-cub[VRoot]-ile[Perf]	lolu_cub_ile	RelConc11_VRoot_Perf
lwekucasha	lwa[PossConc11]-uku[SC15]-cash[VRoot]-a[VerbTerm]	lwa_uku_cash_a	PossConc11_SC15_VRoot_VerbTerm
tinhloko	tin[BPre10]-hloko[NStem]	tin_hloko	BPre10_NStem
tematiko	t[PossConc8]-e[LocPre]-imatiko[NStem]	t_e_imatiko	PossConc8_LocPre_NStem
,	,[Punc]	,	Punc
loluhlanganisa	lolu[RelConc11]-hlangan[VRoot]-is[CausExt]-a[VerbTerm]	lolu_hlangan_is_a	RelConc11_VRoot_CausExt_VerbTerm
tincenye	ti[BPre8]-ncenye[NStem]	ti_ncenye	BPre8_NStem
tetembusave	te[PossConc8]-te[BPre8]-m[BPre3]-busave[NStem]	te_te_m_busave	PossConc8_BPre8_BPre3_NStem
kanye	kanye[Adv]	kanye	Adv
netekuphatsa	na[AdvPre]-ta[PossConc10]-ku[BPre15]-phats[VRoot]-a[VerbTerm]	na_ta_ku_phats_a	AdvPre_PossConc10_BPre15_VRoot_VerbTerm
.	.[Punc]	.	Punc
Ngumaphi	ngu[CopPre]-ma[BPre6]-phi[EnumStem]	ngu_ma_phi	CopPre_BPre6_EnumStem
Emalunga	e[NPrePre6]-ma[BPre6]-lunga[NStem]	e_ma_lunga	NPrePre6_BPre6_NStem
eKomidi	a[PossConc6]-li[BPre5]-komidi[NStem]	a_li_komidi	PossConc6_BPre5_NStem
yeliWadi	ya[PossConc9]-li[BPre5]-wadi[NStem]	ya_li_wadi	PossConc9_BPre5_NStem
lekufanele	le[RelConc3]-ku[OC15]-fanel[VRoot]-e[VerbTerm]	le_ku_fanel_e	RelConc3_OC15_VRoot_VerbTerm
atfweswe	a[SC6]-tsats[VRoot]-iw[PassExt]-e[VerbTerm]	a_tsats_iw_e	SC6_VRoot_PassExt_VerbTerm
umtfwalo	u[NPrePre3]-mu[BPre3]-tfwalo[NStem]	u_mu_tfwalo	NPrePre3_BPre3_NStem
wekwenta	wa[PossConc3]-ku[OC15]-ent[VRoot]-a[VerbTerm]	wa_ku_ent_a	PossConc3_OC15_VRoot_VerbTerm
imisebenti	i[NPrePre4]-mi[BPre4]-sebenti[NStem]	i_mi_sebenti	NPrePre4_BPre4_NStem
letsite	le[RelConc4]-tsite[RelStem]	le_tsite	RelConc4_RelStem
?	?[Punc]	?	Punc
Uma	uma[Conj]	uma	Conj
loku	loku[Dem15][Pos1]	loku	Dem15_Pos1
kwentiwa	ku[BPre15]-ent[VRoot]-iw[PassExt]-a[VerbTerm]	ku_ent_iw_a	BPre15_VRoot_PassExt_VerbTerm
kwekucala	kwe[PossConc15]-ku[BPre15]-cala[NStem]	kwe_ku_cala	PossConc15_BPre15_NStem
,	,[Punc]	,	Punc
kutawucukatsi	ku[SC15]-tawu[Fut]-cukats[VRoot]-a[VerbTerm]	ku_tawu_cukats_a	SC15_Fut_VRoot_VerbTerm
tinhlangotsi	tin[BPre10]-hlangotsi[NStem]	tin_hlangotsi	BPre10_NStem
tenchubo	ta[PossConc10]-in[NPre9]-chubo[NStem]	ta_in_chubo	PossConc10_NPre9_NStem
letinyenti	leti[AdjPref10]-nyenti[AdjStem]	leti_nyenti	AdjPref10_AdjStem
.	.[Punc]	.	Punc
Nanobe	na[AdvPre]-nobe[Conj]	na_nobe	AdvPre_Conj
kunjalo	ku[SC15]-njalo[Adv]	ku_njalo	SC15_Adv
,	,[Punc]	,	Punc
uma	uma[Conj]	uma	Conj
umsebenti	u[NPrePre3]-mu[BPre3]-sebenti[NStem]	u_mu_sebenti	NPrePre3_BPre3_NStem
wekusabalalisa	wa[PossConc3]-ku[OC15]-sabalal[VRoot]-is[CausExt]-a[VerbTerm]	wa_ku_sabalal_is_a	PossConc3_OC15_VRoot_CausExt_VerbTerm
kulowo	ku[LocPre]-lowo[Dem3][Pos2]	ku_lowo	LocPre_Dem3_Pos2
nalowo	na[AdvPre]-lowo[Dem3][Pos2]	na_lowo	AdvPre_Dem3_Pos2
mhlangano	mu[BPre3]-hlangano[NStem]	mu_hlangano	BPre3_NStem
weliKomidi	wa[PossConc3]-li[BPre5]-komidi[NStem]	wa_li_komidi	PossConc3_BPre5_NStem
leWadi	le[PossConc5]-wadi[NStem]	le_wadi	PossConc5_NStem
kutawuhamba	ku[SC15]-tawu[Fut]-hamb[VRoot]-a[VerbTerm]	ku_tawu_hamb_a	SC15_Fut_VRoot_VerbTerm
kuba	kuba[Conj]	kuba	Conj
selubala	selubala[Adv]	selubala	Adv
njengobe	njengobe[Conj]	njengobe	Conj
umsebenti	u[NPrePre3]-mu[BPre3]-sebenti[NStem]	u_mu_sebenti	NPrePre3_BPre3_NStem
ucala	u[SC3]-cal[VRoot]-a[VerbTerm]	u_cal_a	SC3_VRoot_VerbTerm
.	.[Punc]	.	Punc
Kute	kute[Conj]	kute	Conj
umklamo	u[NPrePre3]-mu[BPre3]-klamo[NStem]	u_mu_klamo	NPrePre3_BPre3_NStem
uphumelele	u[NPrePre1a]-phumelele[NStem]	u_phumelele	NPrePre1a_NStem
kubalulekile	ku[SC15]-balulek[VRoot]-ile[Perf]	ku_balulek_ile	SC15_VRoot_Perf
kutsi	kutsi[Conj]	kutsi	Conj
lichaza	li[CopPre]-chaz[VRoot]-a[VerbTerm]	li_chaz_a	CopPre_VRoot_VerbTerm
