emadolobha	a[NPrePre6]-ma[BPre6]-dolobha[NStem]	emadolobh_a	NPrePre6_BPre6_NStem
lamakhulu	lama[AdjPref6]-khulu[AdjStem]	lamakhulu	AdjPref6_AdjStem
kumele	ku[SC15]-mel[VRoot]-e[VerbTerm]	kumel_e	SC15_VRoot_VerbTerm
kube	ku[SC15]-be[AuxVStem]	kube	SC15_AuxVStem
tikhungo	ti[BPre8]-khungo[NStem]	n_tikhungo	BPre8_NStem
leticeceshekile	leti[RelConc10]-cecesh[VRoot]-ek[NeutExt]-ile[Perf]	le_ticeceshekile	RelConc10_VRoot_NeutExt_Perf
lokusebenta	loku[RelConc15]-sebent[VRoot]-a[VerbTerm]	lokusebenta	RelConc15_VRoot_VerbTerm
kuto	ku[LocPre]-to[PronStem8]	n_kuto	LocPre_PronStem8
bantfu	ba[BPre2]-ntfu[NStem]	ba_ntfu	BPre2_NStem
labanemakhono	laba[RelConc2]-na[AdvPre]-e[NPrePre6]-ma[BPre6]-khono[NStem]	la_banemakhono	RelConc2_AdvPre_NPrePre6_BPre6_NStem
,	,[Punc]	<invalid>	Punc
labatiphetse	laba[RelConc2]-ti[SC8]-phets[VRoot]-e[VerbTerm]	labatiphets_e	RelConc2_SC8_VRoot_VerbTerm
kahle	ka[AdvPre]-hle[AdjStem]	kahle	AdvPre_AdjStem
labatisa	laba[RelConc2]-at[VRoot]-is[CausExt]-a[VerbTerm]	labat_is_a	RelConc2_VRoot_CausExt_VerbTerm
imisebenti	i[NPrePre4]-mi[BPre4]-sebenti[NStem]	imisebenti	NPrePre4_BPre4_NStem
yabo	ya[PossConc9]-bo[PronStem2]	yabo	PossConc9_PronStem2
nalabasebentela	na[AdvPre]-laba[RelConc2]-sebent[VRoot]-el[ApplExt]-a[VerbTerm]	nalabasebela	AdvPre_RelConc2_VRoot_ApplExt_VerbTerm
ummango	u[NPrePre3]-mu[BPre3]-mango[NStem]	uma_mango	NPrePre3_BPre3_NStem
.	.[Punc]	.	Punc
EmaKomidi	e[NPrePre6]-ma[BPre6]-komidi[NStem]	Ema_Komidi	NPrePre6_BPre6_NStem
eLiwadi	a[PossConc6]-li[BPre5]-wadi[NStem]	eLiwadi	PossConc6_BPre5_NStem
abalulekile	a[SC6]-balulek[VRoot]-ile[Perf]	abalulek_il_e	SC6_VRoot_Perf
ekwenteni	e[LocPre]-ku[BPre15]-enta[NStem]-ini[LocSuf]	Ekwenti	LocPre_BPre15_NStem_LocSuf
siciniseko	si[BPre7]-ciniseko[NStem]	siciniseko	BPre7_NStem
sekutimbandzakanya	se[PossConc7]-ku[OC15]-ti[ReflPre]-m[BPre3]-bandzakany[VRoot]-a[VerbTerm]	se_kutimbanydakanya	PossConc7_OC15_ReflPre_BPre3_VRoot_VerbTerm
kwemmango	kwe[PossConc15]-m[BPre3]-mango[NStem]	kwemango	PossConc15_BPre3_NStem
ekusebenteni	e[LocPre]-ku[BPre15]-sebent[VRoot]-a[VerbTerm]-ini[LocSuf]	ekusebenti	LocPre_BPre15_VRoot_VerbTerm_LocSuf
kwamasipala	kwa[PossConc15]-masipala[NStem]	kwamasipala	PossConc15_NStem
.	.[Punc]	.	Punc
Loku	loku[Dem15][Pos1]	loku	Dem15_Pos1
kufaka	ku[SC15]-fak[VRoot]-a[VerbTerm]	kufaka	SC15_VRoot_VerbTerm
ekhatsi	e[LocPre]-khatsi[Adv]	ekhatsi	LocPre_Adv
kulandzelela	ku[BPre15]-landz[VRoot]-elel[IntensExt]-a[VerbTerm]	Kulandela	BPre15_VRoot_IntensExt_VerbTerm
kusebenta	ku[BPre15]-sebent[VRoot]-a[VerbTerm]	KUSEBENTA	BPre15_VRoot_VerbTerm
kwamasipala	kwa[PossConc15]-masipala[NStem]	kwamasipala	PossConc15_NStem
nekufaka	na[AdvPre]-ku[OC15]-fak[VRoot]-a[VerbTerm]	nek_ufaka	AdvPre_OC15_VRoot_VerbTerm
sandla	si[NPre7]-andla[NStem]	sandl_a	NPre7_NStem
kuPMS	ku[LocPre]-PMS[Abbr]	kuPMS	LocPre_Abbr
.	.[Punc]	.	Punc
Lesi	lesi[Dem7][Pos1]	lesi	Dem7_Pos1
sidzingo	si[BPre7]-dzingo[NStem]	sidzingo	BPre7_NStem
semtsetfo	se[PossConc7]-m[BPre3]-tsetfo[NStem]	se_mtsetfo	PossConc7_BPre3_NStem
samasipala	sa[PossConc7]-masipala[NStem]	samasipala	PossConc7_NStem
kufaka	ku[SC15]-fak[VRoot]-a[VerbTerm]	kufaka	SC15_VRoot_VerbTerm
ekhatsi	e[LocPre]-khatsi[Adv]	ekhatsi	LocPre_Adv
emakomidi	e[NPrePre6]-ma[BPre6]-komidi[NStem]	Ema_Komidi	NPrePre6_BPre6_NStem
endzawo	a[PossConc6]-in[NPre9]-dzawo[NStem]	endwawo	PossConc6_NPre9_NStem
,	,[Punc]	<invalid>	Punc
ngekusebentisa	nga[AdvPre]-ku[OC15]-sebent[VRoot]-is[CausExt]-a[VerbTerm]	ngekusebentis_a	AdvPre_OC15_VRoot_CausExt_VerbTerm
emaKomidi	e[NPrePre6]-ma[BPre6]-komidi[NStem]	Ema_Komidi	NPrePre6_BPre6_NStem
eLiwadi	a[PossConc6]-li[BPre5]-wadi[NStem]	eLiwadi	PossConc6_BPre5_NStem
,	,[Punc]	<invalid>	Punc
ekubekeni	e[LocPre]-ku[OC15]-bek[VRoot]-a[VerbTerm]-ini[LocSuf]	ekubekeni	LocPre_OC15_VRoot_VerbTerm_LocSuf
emaKPI	e[NPrePre6]-ma[BPre6]-KPI[Abbr]	ema	NPrePre6_BPre6_Abbr
netinhloso	ne[AdvPre]-tin[BPre10]-hloso[NStem]	n_etinhloso	AdvPre_BPre10_NStem
tekusebenta	te[PossConc10]-ku[OC15]-sebent[VRoot]-a[VerbTerm]	tekusebenta	PossConc10_OC15_VRoot_VerbTerm
nekuciniseka	ne[AdvPre]-ku[OC15]-cinisek[VRoot]-a[VerbTerm]	nekuciseka	AdvPre_OC15_VRoot_VerbTerm
ngekutibandzakanya	nge[AdvPre]-ku[BPre15]-ti[ReflPre]-bandzakany[VRoot]-a[VerbTerm]	Ngekutibanyandyandyanya	AdvPre_BPre15_ReflPre_VRoot_VerbTerm
kwemmango	kwe[PossConc15]-m[BPre3]-mango[NStem]	kwemango	PossConc15_BPre3_NStem
ekulandzeleleni	e[LocPre]-ku[BPre15]-landz[VRoot]-elel[IntensExt]-a[VerbTerm]-ini[LocSuf]	ekulandeleni	LocPre_BPre15_VRoot_IntensExt_VerbTerm_LocSuf
nasekubuyeketeni	na[AdvPre]-s[PreLoc-s]-e[LocPre]-ku[BPre15]-buyeket[VRoot]-a[VerbTerm]-ini[LocSuf]	nasekuyeketini	AdvPre_PreLoc-s_LocPre_BPre15_VRoot_VerbTerm_LocSuf
tinkhomba	tin[BPre10]-khomba[NStem]	tinkhomba	BPre10_NStem
.	.[Punc]	.	Punc
Lelo	lelo[Dem5][Pos2]	le_lo	Dem5_Pos2
nalelo	na[AdvPre]-lelo[Dem5][Pos2]	n_alelo	AdvPre_Dem5_Pos2
Komidi	komidi[NStem]	Komidi	NStem
leLiwadi	le[PossConc5]-li[BPre5]-wadi[NStem]	le_lizadi	PossConc5_BPre5_NStem
kumasipala	ku[LocPre]-masipala[NStem]	kumasipala	LocPre_NStem
litawufisa	li[SC5]-tawu[Fut]-fis[VRoot]-a[VerbTerm]	litawuf_is_a	SC5_Fut_VRoot_VerbTerm
kwenta	ku[BPre15]-ent[VRoot]-a[VerbTerm]	Kwenta	BPre15_VRoot_VerbTerm
siciniseko	si[BPre7]-ciniseko[NStem]	siciniseko	BPre7_NStem
kutsi	kutsi[Conj]	kutsi	Conj
tintsandvo	tin[NPre10]-tsandvo[NStem]	tintsando	NPre10_NStem
talo	ta[PossConc10]-lo[PronStem5]	n_talo	PossConc10_PronStem5
tifakwe	ti[SC10]-fak[VRoot]-w[PassExt]-e[VerbTerm]	ti_fak_w_e	SC10_VRoot_PassExt_VerbTerm
.	.[Punc]	.	Punc
Sibonelo	si[BPre7]-bonelo[NStem]	Sibonelo	BPre7_NStem
,	,[Punc]	<invalid>	Punc
liwadi	li[BPre5]-wadi[NStem]	liwadi	BPre5_NStem
lelite	leli[RelConc5]-te[RelStem]	le_lite	RelConc5_RelStem
timboni	tin[BPre10]-m[BPre3]-boni[NStem]	timboni	BPre10_BPre3_NStem
nemisebenti	na[AdvPre]-mi[BPre4]-sebenti[NStem]	nemisebenti	AdvPre_BPre4_NStem
yesweleke	ye[PossConc4]-eswel[VRoot]-ek[NeutExt]-e[VerbTerm]	y_es_w_el_e	PossConc4_VRoot_NeutExt_VerbTerm
kakhulu	ka[AdvPre]-khulu[AdjStem]	n_kakhulu	AdvPre_AdjStem
litawufuna	li[SC5]-tawu[Fut]-fun[VRoot]-a[VerbTerm]	li_tawuna	SC5_Fut_VRoot_VerbTerm
kubeka	ku[BPre15]-bek[VRoot]-a[VerbTerm]	kubeka	BPre15_VRoot_VerbTerm
phambili	phambili[Adv]	phambili	Adv
kusungula	ku[BPre15]-sungul[VRoot]-a[VerbTerm]	kusungul_a	BPre15_VRoot_VerbTerm
simondzawo	si[BPre7]-mondzawo[NStem]	simondawo	BPre7_NStem
lesikhutsata	lesi[RelConc7]-khutsat[VRoot]-a[VerbTerm]	lesikhutsatsa	RelConc7_VRoot_VerbTerm
timboni	tin[BPre10]-m[BPre3]-boni[NStem]	timboni	BPre10_BPre3_NStem
.	.[Punc]	.	Punc
Lelinye	leli[AdjPref5]-nye[AdjStem]	le_linye	AdjPref5_AdjStem
liwadi	li[BPre5]-wadi[NStem]	liwadi	BPre5_NStem
lingaba	li[SC5]-nga[Pot]-b[VRoot]-a[VerbTerm]	li_ngaba	SC5_Pot_VRoot_VerbTerm
nesikhungu	ne[AdvPre]-si[NPre7]-khungo[NStem]	nesikhungu	AdvPre_NPre7_NStem
setindiza	se[PossConc7]-tin[NPre10]-diza[NStem]	se_tindiza	PossConc7_NPre10_NStem
,	,[Punc]	<invalid>	Punc
lokulihluphako	loku[RelConc15]-li[OC5]-hluph[VRoot]-a[VerbTerm]-ko[RelSuf]	lo_kulihako	RelConc15_OC5_VRoot_VerbTerm_RelSuf
kube	ku[SC15]-be[AuxVStem]	kube	SC15_AuxVStem
ngumsindvo	ngu[CopPre]-m[BPre3]-sindvo[NStem]	n_ngumsinddo	CopPre_BPre3_NStem
nekungcolisa	ne[AdvPre]-ku[SC15]-ngcol[VRoot]-is[CausExt]-a[VerbTerm]	nekungcol_is_a	AdvPre_SC15_VRoot_CausExt_VerbTerm
.	.[Punc]	.	Punc
IPMS	i[NPre9]-PMS[Abbr]	IPMS	NPre9_Abbr
kumele	ku[SC15]-mel[VRoot]-e[VerbTerm]	kumel_e	SC15_VRoot_VerbTerm
ifake	i[SC9]-fak[VRoot]-e[VerbTerm]	i_fake	SC9_VRoot_VerbTerm
ekhatsi	e[LocPre]-khatsi[Adv]	ekhatsi	LocPre_Adv
tifiso	ti[BPre8]-fiso[NStem]	n_tifiso	BPre8_NStem
letinyenti	leti[AdjPref8]-nyenti[AdjStem]	le_tinyenti	AdjPref8_AdjStem
lengakhona	le[RelConc9]-nga[Pot]-khona[Adv]	le_ngakhona	RelConc9_Pot_Adv
kutifaka	ku[BPre15]-ti[OC8]-fak[VRoot]-a[VerbTerm]	kutifaka	BPre15_OC8_VRoot_VerbTerm
inake	i[SC9]-nak[VRoot]-e[VerbTerm]	i_nak_e	SC9_VRoot_VerbTerm
kutsi	kutsi[Conj]	kutsi	Conj
yini	yini[Interrog]	yini	Interrog
lengenteka	le[RelConc9]-nga[Pot]-ent[VRoot]-ek[NeutExt]-a[VerbTerm]	lengenteka	RelConc9_Pot_VRoot_NeutExt_VerbTerm
kuloyo	ku[LocPre]-loyo[Dem3][Pos2]	n_kuloyo	LocPre_Dem3_Pos2
masipala	masipala[NStem]	MASIPA	NStem
.	.[Punc]	.	Punc
Hulumende	hulumende[NStem]	Hulumende	NStem
wasekhaya	wa[PossConc3]-s[PreLoc-s]-e[LocPre]-khaya[NStem]	wasekhaya	PossConc3_PreLoc-s_LocPre_NStem
kumele	ku[SC15]-mel[VRoot]-e[VerbTerm]	kumel_e	SC15_VRoot_VerbTerm
acinisekise	a[SC1]-cin[VRoot]-is[CausExt]-ek[NeutExt]-is[CausExt]-e[VerbTerm]	acinisekise	SC1_VRoot_CausExt_NeutExt_CausExt_VerbTerm
kutsi	kutsi[Conj]	kutsi	Conj
kunetinhlelo	ku[BPre15]-na[AdvPre]-tin[BPre10]-hlelo[NStem]	n_kunetinhlelo	BPre15_AdvPre_BPre10_NStem
letifanele	leti[RelConc10]-fan[VRoot]-el[ApplExt]-e[VerbTerm]	le_tifanele	RelConc10_VRoot_ApplExt_VerbTerm
tekulawula	ta[SC10]-ku[OC15]-lawul[VRoot]-a[VerbTerm]	tek_ula_w_a	SC10_OC15_VRoot_VerbTerm
kuvikela	ku[BPre15]-vik[VRoot]-el[ApplExt]-a[VerbTerm]	kuvikel_a	BPre15_VRoot_ApplExt_VerbTerm
imali	i[NPre9]-mali[NStem]	imali	NPre9_NStem
lengenako	le[PossConc5]-ngen[VRoot]-a[VerbTerm]-ko[RelSuf]	le_ngenako	PossConc5_VRoot_VerbTerm_RelSuf
,	,[Punc]	<invalid>	Punc
imphahla	i[NPrePre9]-n[BPre9]-phahla[NStem]	im_phahl_a	NPrePre9_BPre9_NStem
kanye	kanye[Adv]	kanye	Adv
nenetakhiwo	na[AdvPre]-ne[CopPre]-ti[BPre8]-akhiwo[NStem]	nenetakhiwo	AdvPre_CopPre_BPre8_NStem
tamasipala	ta[PossConc8]-masipala[NStem]	TAMASPA	PossConc8_NStem
kutsi	kutsi[Conj]	kutsi	Conj
kungasetjentiswa	ku[SC15]-nga[Pot]-setjentis[VRoot]-w[PassExt]-a[VerbTerm]	kungasetj_w_a	SC15_Pot_VRoot_PassExt_VerbTerm
kabi	ka[AdvPre]-bi[AdjStem]	n_kabi	AdvPre_AdjStem
,	,[Punc]	<invalid>	Punc
kulahleke	ku[SC15]-lahlek[VRoot]-e[VerbTerm]	kulahlek_e	SC15_VRoot_VerbTerm
nobe	nobe[Conj]	nobe	Conj
kwebiwe	kwe[PossConc15]-ab[VRoot]-iw[PassExt]-e[VerbTerm]	kweb_iw_e	PossConc15_VRoot_PassExt_VerbTerm
.	.[Punc]	.	Punc
Kubalulekile	ku[SC15]-balulek[VRoot]-ile[Perf]	Kuballek_il_e	SC15_VRoot_Perf
kutfola	ku[BPre15]-tfol[VRoot]-a[VerbTerm]	kutfol_a	BPre15_VRoot_VerbTerm
tidzingo	ti[BPre8]-dzingo[NStem]	tidingo	BPre8_NStem
temmango	ta[PossConc8]-u[NPrePre3]-mu[BPre3]-mango[NStem]	n_temango	PossConc8_NPrePre3_BPre3_NStem
ngembi	ngembi[Adv]	Ngembi	Adv
kwekwenta	kwa[PossConc15]-ku[OC15]-ent[VRoot]-a[VerbTerm]	kwekwenta	PossConc15_OC15_VRoot_VerbTerm
umklamo	u[NPrePre3]-mu[BPre3]-klamo[NStem]	umklamo	NPrePre3_BPre3_NStem
noma	noma[Conj]	Noma	Conj
kwekucala	kwa[PossConc15]-ku[BPre15]-cala[NStem]	kwekucal_a	PossConc15_BPre15_NStem
umsebenti	u[NPrePre3]-mu[BPre3]-sebenti[NStem]	Umebenti	NPrePre3_BPre3_NStem
wentfutfuko	we[PossConc3]-ntfutfuko[NStem]	wentfuko	PossConc3_NStem
kulendzawo	ku[LocPre]-le[Dem4][Pos1]-n[NPre9]-dzawo[NStem]	kulendawo	LocPre_Dem4_Pos1_NPre9_NStem
.	.[Punc]	.	Punc
Lomdvwebo	lo[RelConc3]-m[BPre3]-dvwebo[NStem]	lomdebo	RelConc3_BPre3_NStem
kulelikhasi	ku[LocPre]-leli[Dem5][Pos1]-khasi[NStem]	kulelikhasi	LocPre_Dem5_Pos1_NStem
lelilandzelako	leli[RelConc5]-landzela[NStem]-ko[RelSuf]	le_lilandingdelako	RelConc5_NStem_RelSuf
ukhombisa	u[SC3]-khomb[VRoot]-is[CausExt]-a[VerbTerm]	Ukhombisa	SC3_VRoot_CausExt_VerbTerm
letinye	leti[AdjPref10]-nye[AdjStem]	le_tinye	AdjPref10_AdjStem
tintfo	tin[BPre10]-tfo[NStem]	n_tintfo	BPre10_NStem
letibalulekile	leti[RelConc10]-balulek[VRoot]-ile[Perf]	letibalek_il_e	RelConc10_VRoot_Perf
lekumele	le[RelConc9]-ku[OC15]-mel[VRoot]-e[VerbTerm]	le_kumele	RelConc9_OC15_VRoot_VerbTerm
tibukwe	ti[OC10]-buk[VRoot]-w[PassExt]-e[VerbTerm]	tibukwe	OC10_VRoot_PassExt_VerbTerm
.	.[Punc]	.	Punc
Ungabe	ungabe[Interrog]	Ungabe	Interrog
loluhlelo	lolu[Dem11][Pos1]-hlelo[NStem]	Loluhlelo	Dem11_Pos1_NStem
lutihlangabete	lu[SC11]-ti[OC10]-hlangabet[VRoot]-e[VerbTerm]	lutihlangabete	SC11_OC10_VRoot_VerbTerm
tintfo	tin[BPre10]-tfo[NStem]	n_tintfo	BPre10_NStem
letihamba	leti[RelConc10]-hamb[VRoot]-a[VerbTerm]	le_tihamba	RelConc10_VRoot_VerbTerm
embili	e[LocPre]-m[BPre3]-bili[NStem]	embili	LocPre_BPre3_NStem
temacembu	ta[PossConc10]-e[NPrePre6]-ma[BPre6]-cembu[NStem]	n_temacembu	PossConc10_NPrePre6_BPre6_NStem
tsite	tsite[RelStem]	tsite	RelStem
,	,[Punc]	<invalid>	Punc
kulabo	ku[LocPre]-labo[Dem2][Pos2]	n_kulabo	LocPre_Dem2_Pos2
besifazane	ba[PossConc2]-si[BPre7]-fazane[NStem]	Besifazane	PossConc2_BPre7_NStem
nebesilisa	na[AdvPre]-be[PossConc2]-si[BPre7]-lisa[NStem]	nebesisa	AdvPre_PossConc2_BPre7_NStem
labatsintsekako	laba[RelConc2]-tsints[VRoot]-ek[NeutExt]-a[VerbTerm]-ko[RelSuf]	labatsintseko	RelConc2_VRoot_NeutExt_VerbTerm_RelSuf
?	?[Punc]	<invalid>	Punc
Umlaleli	u[NPrePre1]-m[BPre1]-laleli[NStem]	Umlaleli	NPrePre1_BPre1_NStem
-	-[Punc]	<invalid>	Punc
kuchuba	ku[BPre15]-chub[VRoot]-a[VerbTerm]	Kuchuba	BPre15_VRoot_VerbTerm
kudzinga	ku[SC15]-dzing[VRoot]-a[VerbTerm]	kudzinga	SC15_VRoot_VerbTerm
emakhono	e[NPrePre6]-ma[BPre6]-khono[NStem]	emakhono	NPrePre6_BPre6_NStem
ekulalela	a[PossConc6]-ku[OC15]-lalel[VRoot]-a[VerbTerm]	ekulal_el_a	PossConc6_OC15_VRoot_VerbTerm
,	,[Punc]	<invalid>	Punc
bona	bon[VRoot]-a[VerbTerm]	bon_a	VRoot_VerbTerm
Sehluko	si[BPre7]-hluko[NStem]	se_hluko	BPre7_NStem
2	2[Num]	2	Num
kutfola	ku[BPre15]-tfol[VRoot]-a[VerbTerm]	kutfol_a	BPre15_VRoot_VerbTerm
lwati	lu[BPre11]-ati[NStem]	lw_ati	BPre11_NStem
lolwengetiwe	lolu[RelConc11]-enget[VRoot]-iw[PassExt]-e[VerbTerm]	lolwengetiwe	RelConc11_VRoot_PassExt_VerbTerm
ngemakhono	nga[AdvPre]-e[NPrePre6]-ma[BPre6]-khono[NStem]	n_ngemakhono	AdvPre_NPrePre6_BPre6_NStem
ekulalela	a[PossConc6]-ku[OC15]-lalel[VRoot]-a[VerbTerm]	ekulal_el_a	PossConc6_OC15_VRoot_VerbTerm
.	.[Punc]	.	Punc
Indlela	i[NPrePre9]-n[BPre9]-dlela[NStem]	indl_el_a	NPrePre9_BPre9_NStem
levamile	le[RelConc9]-vam[VRoot]-ile[Perf]	le_vamile	RelConc9_VRoot_Perf
yekutfula	ya[PossConc9]-kwe[BPre15]-tfula[NStem]	yekutfula	PossConc9_BPre15_NStem
imiphumela	i[NPrePre4]-mi[BPre4]-phumela[NStem]	imiphum_el_a	NPrePre4_BPre4_NStem
yenkinga	yenkinga[NStem]	yenkinga	NStem
kanye	kanye[Adv]	kanye	Adv
netimbangela	na[AdvPre]-tin[BPre8]-bangela[NStem]	netimbang_el_a	AdvPre_BPre8_NStem
tayo	tayo[NStem]	tayo	NStem
kusebentisa	ku[BPre15]-sebent[VRoot]-is[CausExt]-a[VerbTerm]	kusebentis_a	BPre15_VRoot_CausExt_VerbTerm
tihlahla	ti[BPre8]-hlahla[NStem]	Tihlahla	BPre8_NStem
tenkinga	ta[PossConc8]-in[NPre9]-inkinga[NStem]	n_tenkinga	PossConc8_NPre9_NStem
.	.[Punc]	.	Punc
Inhloso	i[NPrePre9]-n[BPre9]-hloso[NStem]	i_nhloso	NPrePre9_BPre9_NStem
yalokubekwa	yalokubekwa[NStem]	yalokubek_w_a	NStem
ngemdvwebo	nga[AdvPre]-m[BPre3]-dvwebo[NStem]	ngemdwebo	AdvPre_BPre3_NStem
kukhombisa	ku[BPre15]-khomb[VRoot]-is[CausExt]-a[VerbTerm]	kukhombisa	BPre15_VRoot_CausExt_VerbTerm
tintfo	tin[BPre10]-tfo[NStem]	n_tintfo	BPre10_NStem
labafisa	laba[RelConc2]-fis[VRoot]-a[VerbTerm]	labaf_is_a	RelConc2_VRoot_VerbTerm
kuticedza	ku[SC15]-ti[OC10]-cedz[VRoot]-a[VerbTerm]	kuticeda	SC15_OC10_VRoot_VerbTerm
labatibandzakanyako	laba[RelConc2]-ti[BPre8]-bandzakany[VRoot]-a[VerbTerm]-ko[RelSuf]	labatibanydo	RelConc2_BPre8_VRoot_VerbTerm_RelSuf
bese	bese[Conj]	bes_e	Conj
bancedza	ba[BPre2]-ncedza[NStem]	bancedza	BPre2_NStem
kutfutfukisa	ku[BPre15]-tfutfuk[VRoot]-is[CausExt]-a[VerbTerm]	KUTFUTI	BPre15_VRoot_CausExt_VerbTerm
limfomfo	limfomfo[NStem]	limfomfo	NStem
lelihambisanako	leli[RelConc5]-hamb[VRoot]-is[CausExt]-an[RecipExt]-a[VerbTerm]-ko[RelSuf]	le_lihambisanako	RelConc5_VRoot_CausExt_RecipExt_VerbTerm_RelSuf
lemigomo	la[PossConc5]-i[NPrePre4]-mi[BPre4]-gomo[NStem]	lemigomo	PossConc5_NPrePre4_BPre4_NStem
yemklamo	ye[PossConc4]-m[BPre3]-klamo[NStem]	y_emklamo	PossConc4_BPre3_NStem
yangempela	ya[SC4]-ngempela[Adv]	ya_ngempela	SC4_Adv
.	.[Punc]	.	Punc
Tinchubomgomo	tin[NPre10]-chubomgomo[NStem]	tinchubomo	NPre10_NStem
tekuniketwa	te[PossConc8]-ku[BPre15]-niket[VRoot]-w[PassExt]-a[VerbTerm]	Tekuniketwa	PossConc8_BPre15_VRoot_PassExt_VerbTerm
kwemisebenti	kwa[PossConc15]-i[NPrePre4]-mi[BPre4]-sebenti[NStem]	kwemisebenti	PossConc15_NPrePre4_BPre4_NStem
yahulumende	ya[PossConc4]-hulumende[NStem]	ya_Hulumende	PossConc4_NStem
tivala	tivala[NStem]	ti_val_a	NStem
ludzaba	lu[BPre11]-dzaba[NStem]	ludzaba	BPre11_NStem
lwenkhohlakalo	lwe[PossConc11]-nkhohlakalo[NStem]	lwen_khohlakalo	PossConc11_NStem
kantsi	kantsi[Conj]	kantsi	Conj
neluhlelo	na[AdvPre]-lu[BPre11]-hlelo[NStem]	n_eluhlelo	AdvPre_BPre11_NStem
lwahulumende	lwa[PossConc11]-hulumende[NStem]	lw_ahulumende	PossConc11_NStem
lwekuniketwa	lwe[PossConc11]-ku[BPre15]-niket[VRoot]-w[PassExt]-a[VerbTerm]	lwekuniketwa	PossConc11_BPre15_VRoot_PassExt_VerbTerm
kwemisebenti	kwa[PossConc15]-i[NPrePre4]-mi[BPre4]-sebenti[NStem]	kwemisebenti	PossConc15_NPrePre4_BPre4_NStem
lubuswa	lubusw[Intrans]-a[VerbTerm]	lubus_w_a	Intrans_VerbTerm
kakhulu	ka[AdvPre]-khulu[AdjStem]	n_kakhulu	AdvPre_AdjStem
tisebenti	ti[BPre8]-sebenti[NStem]	tisebenti	BPre8_NStem
tahulumende	ta[BPre8]-hulumende[NStem]	tahulumende	BPre8_NStem
.	.[Punc]	.	Punc
Kugcizelela	ku[SC15]-gcizelel[VRoot]-a[VerbTerm]	Kugcizel_a	SC15_VRoot_VerbTerm
ekulandzeleni	e[LocPre]-ku[SC15]-landzelen[VRoot]-i[VerbTerm]	ekulandeni	LocPre_SC15_VRoot_VerbTerm
ngekubhala	nge[AdvPre]-ku[SC15]-bhal[VRoot]-a[VerbTerm]	ngekubal_a	AdvPre_SC15_VRoot_VerbTerm
phasi	phasi[NStem]	phasi	NStem
kwenta	ku[BPre15]-ent[VRoot]-a[VerbTerm]	Kwenta	BPre15_VRoot_VerbTerm
loluhlelo	la[PossConc5]-u[NPrePre11]-lu[BPre11]-hlelo[NStem]	Loluhlelo	PossConc5_NPrePre11_BPre11_NStem
lubite	lu[SC11]-bit[VRoot]-e[VerbTerm]	lubite	SC11_VRoot_VerbTerm
kakhulu	ka[AdvPre]-khulu[AdjStem]	n_kakhulu	AdvPre_AdjStem
,	,[Punc]	<invalid>	Punc
lube	lu[SC11]-b[VRoot]-e[VerbTerm]	lube	SC11_VRoot_VerbTerm
ngumtfwalo	ngu[CopPre]-u[NPrePre3]-mu[BPre3]-tfwalo[NStem]	ngumtfalo	CopPre_NPrePre3_BPre3_NStem
lungasebenti	lu[BPre11]-nga[NegPre]-sebenti[NStem]	lungasebenti	BPre11_NegPre_NStem
kahle	ka[AdvPre]-hle[AdjStem]	kahle	AdvPre_AdjStem
futsi	futsi[Conj]	futsi	Conj
lwembuleleke	lwe[PossConc11]-mbulelel[VRoot]-ek[VerbExt]-e[VerbTerm]	lw_embuleke	PossConc11_VRoot_VerbExt_VerbTerm
enkhohlakalweni	e[LocPre]-in[BPre9]-khohlakalo[NStem]-ini[LocSuf]	enkhohlakalweni	LocPre_BPre9_NStem_LocSuf
.	.[Punc]	.	Punc
Siphakamisa	si[SC7]-phakam[VRoot]-is[CausExt]-a[VerbTerm]	siphakam_is_a	SC7_VRoot_CausExt_VerbTerm
kubekwa	ku[BPre15]-bek[VRoot]-w[PassExt]-a[VerbTerm]	kubek_w_a	BPre15_VRoot_PassExt_VerbTerm
kweliso	kwa[PossConc15]-li[BPre5]-so[NStem]	n_kweliso	PossConc15_BPre5_NStem
lokukhulu	loku[AdjPref15]-khulu[AdjStem]	lokukhulu	AdjPref15_AdjStem
lokwentiwa	loku[RelConc15]-ent[VRoot]-iw[PassExt]-a[VerbTerm]	lok_w_ent_i_w_a	RelConc15_VRoot_PassExt_VerbTerm
endzaweni	e[LocPre]-n[NPre9]-dzawo[NStem]-ini[LocSuf]	endwaweni	LocPre_NPre9_NStem_LocSuf
yinye	yi[EnumConc9]-nye[EnumStem]	yi_ny_e	EnumConc9_EnumStem
kumathenda	ku[LocPre]-ma[BPre6]-thenda[NStem]	kumathenda	LocPre_BPre6_NStem
lamakhulu	lama[AdjPref6]-khulu[AdjStem]	lamakhulu	AdjPref6_AdjStem
newesikhatsi	ne[AdvPre]-we[PossConc3]-si[BPre7]-khatsi[NStem]	newesikhatsi	AdvPre_PossConc3_BPre7_NStem
lesidze	lesi[AdjPref7]-dze[AdjStem]	lesidze	AdjPref7_AdjStem
,	,[Punc]	<invalid>	Punc
lokwenta	loku[RelConc15]-ent[VRoot]-a[VerbTerm]	lok_w_ent_a	RelConc15_VRoot_VerbTerm
kutsi	kutsi[Conj]	kutsi	Conj
